1%,10%,25%,75%,90%,99%
109.63,146.54,164.70623265,267.31,373.476,711.9931999999973
109.1362,145.24,164.59,268.685,370.1657827200001,692.338599999999
108.95,144.42,164.64123265,267.725,367.25800000000004,676.4877999999992
107.2664,143.22400000000002,165.015,267.725,365.78339806318445,665.5897366299981
106.113,142.722,165.215,266.39,364.01200000000006,644.2733999999989
104.6562,142.158,165.35500000000002,264.79499999999996,357.83799999999997,615.0803999999973
105.5398,141.75390080000005,165.54500000000002,266.39,356.988,585.5411999999989
105.5398,141.74912064000003,166.53900545000002,266.39,356.77448019817257,571.714599999998
105.5398,141.62949496,166.7,268.54999999999995,356.93,552.8959999999979
105.0621,139.78900000000002,167.01684,271.84,356.75504022294416,545.1643000000007
105.5398,139.874,167.315,273.57500000000005,356.93,535.1233732939983
105.5398,139.768,167.92000000000002,276.58500000000004,357.276,535.1233732939983
105.5398,139.516,168.7,279.145,358.5780000000001,538.6525999999993
105.98,139.768,169.8441664,281.575,361.8620000000001,546.6907999999991
105.98,139.95413976,170.01406719999997,282.5593834,364.65,556.2437999999988
105.98,140.296,170.01406719999997,283.19755184999997,366.049592252738,563.5057999999993
105.5398,140.88,171.865,285.05,368.97,568.5262051319995
104.6562,140.88,173.42604159999996,288.48,373.38835200000005,630.6287999999914
104.6562,140.88,175.0830555961217,291.0952611266083,377.22206062000004,670.4629423999982
103.4864,141.03199999999998,176.37865210123726,294.66918865,380.3795972138492,694.5217824719969
103.4864,141.5712,176.9733168,297.15,389.75200000000007,715.0227707279982
103.4864,141.584,177.8648016,299.45,394.26200000000006,715.0227707279982
103.4864,142.29,178.98,304.57000000000005,397.30800000000005,715.0227707279982
104.4670208,144.464,179.77499999999998,307.855,401.38,715.0227707279982
106.1568592,145.94400000000002,180.9846512,311.2,404.24600000000004,703.1320048719994
110.43552,146.50199999999998,182.07730668303,313.92499999999995,408.7820000000001,704.5612207439998
110.855245314,147.77800000000002,184.905,320.19492,415.482,728.872157679286
112.196373386,148.88431814,187.34,323.94500000000005,418.52172800000005,736.3277030937563
112.196373386,149.67228255999999,190.5,331.56327999999996,422.8400000000001,736.3277030937563
112.196373386,150.938,193.07,339.8016,430.386,748.7661999999981
112.196373386,152.87199999999999,195.0461184,347.90999999999997,438.4220000000001,790.8500707839999
110.855245314,154.48937375999998,198.3879088,354.46841274999997,451.50325692000007,814.6619999999997
110.43552,156.422,199.73254880000002,362.005,464.295104,821.9268535912688
110.43552,158.57,201.89,370.47475355000006,480.3648993174791,858.4715521279999
110.43552,158.864532,204.555,378.31074585,493.1360000000001,942.1321999999959
106.9242368,160.41500480000002,206.92000000000002,385.14423999999997,515.82,1069.7755999999986
104.77216,162.85938394,208.835,390.5886986116534,540.1829496600001,1112.2605999999992
104.77216,165.174,212.375,398.62344,559.5425280000001,1138.889199999996
104.77216,168.57200000000003,216.86,405.815,584.7280000000001,1161.2785999999985
104.77216,170.55400000000003,219.81,412.73,610.1713006724968,1161.2785999999985
104.77216,171.38799999999998,225.72000000000003,428.64045280000005,622.8320000000001,1161.2785999999985
104.77216,172.90599999999998,229.88143595848408,440.32500000000005,647.55049792,1161.2785999999985
103.3696208,174.01,235.805,461.095,657.0640000000001,1183.6085999999968
102.1568976,175.878,243.49,478.2588416,668.6685874000002,1183.6085999999968
100.1848384,178.44,251.84476,492.782361,677.9440000000001,1212.0353999999968
100.1848384,181.538,257.68,515.2408542667962,700.84340736,1224.9062127999996
103.0165184,189.52200000000002,267.095,529.81,715.15329774,1229.1880271999994
103.0165184,196.02,275.66499999999996,541.34237415,722.8967200000002,1229.1880271999994
103.0165184,201.942,280.07320960000004,549.52296,737.764,1243.9703865599988
103.0165184,207.0,287.24,564.54678605,756.1180000000002,1261.6227999999976
103.0165184,209.484,292.055,573.7249999999999,781.7000000000004,1270.8506
103.0165184,215.094144,296.2943888,582.665,804.70729864,1290.0105999999985
111.66073920000002,218.012,299.51,593.125,813.68634568,1311.0065999999983
124.83420000000001,219.86599999999999,304.76,606.8399999999999,831.5771203200003,1381.3341997606653
129.06539999999998,224.67313792,308.125,611.15644,858.5769939200001,1396.4929999999983
134.610256628,231.06,317.115,618.6891771,863.43648,1402.5104
144.2368,237.06887488,322.8882352,626.5151852785259,868.024,1402.5104
152.532582096,247.876,328.1960789,634.900832,876.378,1409.5184376025586
160.7342,253.45200000000003,335.485,646.375,890.81260864,1415.1306488531816
168.5172,256.484,346.104608,663.73,914.976,1415.962894912
172.6441424,261.296,360.54,678.445264,939.102,1432.159322687997
174.5994,266.036336,371.73,698.9255852,977.776362104474,1445.3202240799994
176.67499999999998,268.92568,384.225,713.1450028542133,1003.024,1565.383605679999
178.24259999999998,274.304,395.03999999999996,728.61,1036.5400000000002,1618.9357999999959
181.3614624,280.32599999999996,402.855,745.1141167999999,1056.4573120000002,1712.3076651999936
184.9894,289.446,413.43,774.255,1076.958,1758.716599999999
187.8086,293.25134080000004,422.83322880000003,810.6988827499999,1121.4759999999999,1772.2857302599998
190.794243136,304.278,434.56,834.7594832,1162.9522137600002,1781.7621999999985
190.794243136,312.788,443.525,863.22,1203.478,1790.4757999999993
190.794243136,326.496,451.08527059999994,883.2295458000001,1241.65,1847.8391306879994
193.342944064,331.263248,457.66999999999996,901.4547984999999,1270.3416287735379,1920.6135999999974
197.6976,337.04,469.245,923.6088400000001,1302.278,1982.4045999999996
203.8762,345.468992,484.5861767167894,950.74,1342.404,1995.702416259998
204.9634,355.28000000000003,500.04,978.9909052611846,1390.8640000000003,2010.2647067399987
